TS,NDVI lowess MODIS,NDVI lowess S2,NDVI lowess L8,NDVI lowess NSRS_1,NDVI lowess NSRS_2,NDVI lowess NSRS_3,NDVI lowess NSRS_1_B,NDVI lowess NSRS_2_B,NDVI lowess NSRS_3_B,TEMP IMS,RAINFALL[mm] 121702 IMS,RAINFALL[mm] 121710 IMS
1588982400,,,,,,,,,,22.5,,
1589068800,,,,,,,,,,21.7,,
1589155200,0.5777845048884184,,,,,,,,,22.4,,
1589241600,,,,,,,,,,26.9,,
1589328000,0.5694644794282145,,,,,,,,,27.9,,
1589414400,,,,,,,,,,27.8,,
1589500800,,,,,,,,,,37.8,,
1589587200,,,,,,,,,,40.2,,
1589673600,,,,,,,,,,40.9,,
1589760000,,,,,,,,,,39.7,,
1589846400,,,,,,,,,,41.3,,
1589932800,,,0.501,,,,,,,40.5,,
1589932800,,,0.495,,,,,,,40.5,,
1590019200,,,,,,,,,,36.5,,
1590105600,,,,,,,,,,29.6,,
1590192000,,,,,,,,,,23.8,2.0,2.0
1590278400,,,,,,,,,,22.5,0.3,0.4
1590364800,,,,,,,,,,22.5,,
1590451200,,,,,,,,,,27.5,,
1590537600,,,0.503,,,,,,,24.0,,
1590624000,,,,,,,,,,23.4,,
1590710400,0.5264038223699112,,,,,,,,,22.7,,
1590796800,,,,,,,,,,23.0,,
1590883200,,,,,,,,,,23.2,,
1590969600,,,,,,,,,,25.0,,
1591056000,,,,,,,,,,28.9,,
1591142400,,,,,,,,,,23.9,,
1591228800,,,,,,,,,,25.4,,
1591315200,,,0.508,,,,,,,26.2,,
1591315200,,,0.493,,,,,,,26.2,,
1591401600,,,,,,,,,,25.1,,
1591488000,,,,,,,,,,26.2,,
1591574400,,,,,,,,,,27.2,,
1591660800,,,,,,,,,,25.3,,
1591747200,,,,,,,,,,25.0,,
1591833600,,,,,,,,,,25.5,,
1591920000,,,0.515,,,,,,,26.4,,
1592006400,,,,,,,,,,30.9,,
1592092800,,0.4538719226853671,,,,,,,,25.7,,
1592179200,,,,,,,,,,25.2,,
1592265600,,,,,,,,,,25.8,,
1592352000,,,,,,,,,,28.5,,
1592438400,,,,,,,,,,26.4,,
1592524800,,,,,,,,,,26.0,,
1592611200,,,,,,,,,,26.0,,
1592697600,,,0.452,,,,,,,28.7,,
1592697600,,,0.449,,,,,,,28.7,,
1592784000,,,,,,,,,,28.6,,
1592870400,,,,,,,,,,26.4,,
1592956800,,,,,,,,,,26.1,,
1593043200,,,,,,,,,,25.6,,
1593129600,,,,,,,,,,26.4,,
1593216000,,,,,,,,,,27.6,,
1593302400,,,,,,,,,,27.7,,
1593388800,,,,,,,,,,26.7,,
1593475200,,,,,,,,,,26.9,,
1593561600,,,,,,,,,,27.0,,
1593648000,,,,,,,,,,27.6,,
1593734400,,,,,,,,,,29.0,,
1593820800,,,,,,,,,,28.3,,
1593907200,,,,,,,,,,27.7,,
1593993600,,,,,,,,,,28.2,,
1594080000,,,,,,,,,,28.2,,
1594166400,,,,,,,,,,28.5,,
1594252800,,,,,,,,,,28.2,,
1594339200,,,,,,,,,,28.5,,
1594425600,,,,,,,,,,28.5,,
1594512000,,,,,,,,,,28.6,,
1594598400,0.4089513723659705,,,,,,,,,28.5,,
1594684800,0.4050370820792959,0.4436488652445454,,,,,,,,29.0,,
1594771200,,,,,,,,,,28.7,,
1594857600,,,,,,,,,,28.4,,
1594944000,,,,,,,,,,28.3,,
1595030400,,,,,,,,,,28.8,,
1595116800,,,,,,,,,,29.4,,
1595203200,0.38852458136805973,,,,,,,,,29.1,,
1595289600,,,,,,,,,,28.8,,
1595376000,0.3830612781627789,,,,,,,,,28.5,,
1595462400,0.3824864971622771,,0.468,,,,,,,28.9,,
1595462400,0.3824864971622771,,0.455,,,,,,,28.9,,
1595548800,,,,,,,,,,29.2,,
1595635200,0.3814804477273312,,,,,,,,,29.4,,
1595721600,,,,,,,,,,29.6,,
1595808000,,,,,,,,,,29.8,,
1595894400,,,,,,,,,,30.1,,
1595980800,0.37914056238500504,,,,,,,,,30.3,,
1596067200,,,0.445,,,,,,,30.5,,
1596153600,,,,,,,,,,30.0,,
1596240000,0.3782505767668346,,,,,,,,,29.9,,
1596326400,,,,,,,,,,29.7,,
1596412800,,0.4326235487004328,,,,,,,,30.2,,
1596499200,,,,,,,,,,29.9,,
1596585600,,,,,,,,,,29.8,,
1596672000,,,,,,,,,,29.2,,
1596758400,,,,,,,,,,29.9,,
1596844800,,,0.472,,,,,,,29.9,,
1596844800,,,0.411,,,,,,,29.9,,
1596931200,,,,,,,,,,29.5,,
1597017600,,,,,,,,,,29.5,,
1597104000,,,,,,,,,,30.1,,
1597190400,,,,,,,,,,30.1,,
1597276800,,0.43073388028670134,,,,,,,,30.3,,
1597363200,0.3736083836970294,,,,,,,,,29.9,,
1597449600,,,,,,,,,,30.0,,
1597536000,,,,,,,,,,30.3,,
1597622400,,,,,,,,,,30.8,,
1597708800,,,,,,,,,,29.9,,
1597795200,,,,,,,,,,30.0,,
1597881600,,,,,,,,,,29.8,,
1597968000,,,,,,,,,,29.5,,
1598054400,,,,,,,,,,29.2,,
1598140800,,0.43227242297591173,,,,,,,,30.2,,
1598227200,,,0.465,,,,,,,30.9,,
1598227200,,,0.463,,,,,,,30.9,,
1598313600,,,,,,,,,,30.4,,
1598400000,,,,,,,,,,30.5,,
1598486400,,,,,,,,,,29.8,,
1598572800,,0.43386948642379136,,,,,,,,29.6,,
1598659200,,,,,,,,,,31.1,,
1598745600,,,,,,,,,,31.6,,
1598832000,,,0.413,,,,,,,31.6,,
1598918400,,,,,,,,,,31.3,,
1599004800,,,,,,,,,,30.8,,
1599091200,,,,,,,,,,32.3,,
1599177600,,,,,,,,,,32.2,,
1599264000,,,,,,,,,,31.2,,
1599350400,,,,,,,,,,31.0,,
1599436800,,,,,,,,,,30.7,,
1599523200,,,,,,,,,,32.0,,
1599609600,,,0.449,,,,,,,31.4,,
1599609600,,,0.445,,,,,,,31.4,,
1599696000,,,,,,,,,,31.7,,
1599782400,,,,,,,,,,30.8,,
1599868800,,,,,,,,,,31.5,,
1599955200,,,,,,,,,,30.3,,
1600041600,,,,,,,,,,30.5,,
1600128000,,,,,,,,,,30.4,,
1600214400,,,0.409,,,,,,,30.8,,
1600300800,,,,,,,,,,30.2,,
1600387200,,,,,,,,,,30.3,,
1600473600,0.3765881105576219,,,,,,,,,31.5,,
1600560000,0.3767662668182241,,,,,,,,,30.7,,
1600646400,,,,,,,,,,29.3,,
1600732800,,,,,,,,,,29.7,,
1600819200,,,,,,,,,,29.3,,
1600905600,,,,,,,,,,29.3,,
1600992000,,,0.465,,,,,,,29.0,,
1601078400,,,,,,,,,,29.2,,
1601164800,,,,,,,,,,30.1,,
1601251200,0.377907089360709,,,,,,,,,31.2,,
1601337600,0.3780048949619868,,,,,,,,,30.4,,
1601424000,,,,,,,,,,29.9,,
1601510400,0.3782083102150175,,,,,,,,,28.8,,
1601596800,,0.4270000000000016,0.463,,,,,,,28.5,,
1601683200,,,,,,,,,,27.8,,
1601769600,,,,,,,,,,28.1,,
1601856000,,,,,,,,,,28.3,,
1601942400,,,,,,,,,,30.7,,
1602028800,,,,,,,,,,33.7,,
1602115200,0.3829063640699549,,,,,,,,,38.7,,
1602201600,,,,,,,,,,38.7,,
1602288000,,,,,,,0.4143881347685774,0.49747409231500134,0.3961081751073659,28.7,,
1602374400,,,0.464,,,,0.41237021223384074,0.49647138321763573,0.39634945075197425,28.4,,
1602374400,,,0.462,,,,0.41237021223384074,0.49647138321763573,0.39634945075197425,28.4,,
1602460800,,,,,,,0.41036391170488035,0.4954702504279897,0.39659932029793893,27.1,,
1602547200,,,,,,,0.4083688352565397,,0.39685799555845236,27.4,,
1602633600,0.39230162550540704,,,,,,0.4063846600878745,0.4934752256200593,0.39712565488306595,27.0,,
1602720000,,,,,,,0.4044111654692514,0.4924828719843966,0.3974025183063394,28.1,,
1602806400,,,,,,,0.4024490525030351,0.4914952734319868,0.3976889553156545,27.5,,
1602892800,,,,,,,0.40049964609804434,0.4905135474369238,0.3979853301085609,27.2,,
1602979200,,,0.451,,,,0.39856522480104106,0.48953876381522443,0.3982920021910846,28.7,,
1603065600,0.4068605717712959,,,,,,0.3966488398721342,0.48857181135825334,0.3986093677777367,29.8,,
1603152000,,,,,,,0.394754452736352,0.4876134159537989,0.39893782577053327,33.1,,
1603238400,0.41187138277662555,,,,,,0.3928870326234741,0.4866641522695852,0.39927786691806433,28.1,,
1603324800,,0.5152857142857479,,,,,0.39105325505040256,0.48572433784584584,0.39963026859069845,30.3,,
1603411200,,,,,,,0.38926376486142616,0.4847940984343387,0.39999609533756814,31.7,,
1603497600,,,,,,,0.3875419893350311,0.48387327777062916,0.40037692459899515,33.6,,
1603584000,,,,,,,0.38593633729540316,0.48296135762704595,0.4007752988988145,32.7,,
1603670400,0.426986065396623,,,,,,0.38536582380946266,0.4820578186652803,0.4011955068249349,34.0,,
1603756800,,0.5373571428571509,0.467,,,,0.38525718079188875,0.48116240316589337,0.4016446265784664,28.7,,
1603843200,,,,,,,0.38553611705399504,0.48027476325140905,0.40213425578113365,27.3,,
1603929600,,,,,,,0.38611573765122426,0.47939478254286466,0.40268332839982435,27.0,,
1604016000,0.4386606467710224,,,,,,0.3869177524447464,0.4785243530732078,0.40332308569880315,27.0,,
1604102400,,,,,,,0.3878686372820014,0.4776696824061135,0.4041047029336546,26.7,,
1604188800,,,,,,,0.3889468979615125,0.4768456500428203,0.4051068669700472,26.0,0.9,1.0
1604275200,,,,,,,0.3901832813773433,0.4760795799209216,0.4064280039906057,25.5,,
1604361600,,,,,,,0.39162138969813787,0.4754934979629817,0.40781751099573677,25.6,10.6,27.2
1604448000,,,,,,,,0.4750161256313476,0.4090024112502905,21.4,9.6,12.9
1604534400,,,,,,,0.3954339774910472,,,22.8,0.9,1.3
1604620800,,,,,,,0.39730424487130933,,,22.5,1.4,0.5
1604707200,0.46246512357013236,,,,,,0.3993534850896577,,,25.6,,
1604793600,,,,,,,0.40157325422219553,0.4731319866264383,0.4244572374214533,26.3,,
1604880000,,,,,,,0.4039131159397189,,,25.7,,
1604966400,,,,,,,0.40607097399658926,,,24.9,,
1605052800,,,,,,,0.4082369117695355,,,23.9,,
1605139200,,,,,,,0.4105204620533953,0.4717864922181591,,25.3,,
1605225600,,,,,,,0.4126585049115354,,,28.0,,
1605312000,,,,,,,0.4148253422141417,,,27.5,4.2,12.9
1605398400,,,,,,,0.4169575685154139,0.4720347190535381,,21.5,0.7,2.0
1605484800,,,,,,,0.4194340426736905,,,22.1,,
1605571200,,,,,,,0.4222757103273318,,,24.7,,
1605657600,,,,,,,0.42615926955632283,,,24.4,,
1605744000,,,0.535,,,,0.4317826994516488,,,25.6,,
1605830400,,,,,,,,0.49814377676840743,0.5221451456350777,19.7,118.2,70.5
1605916800,0.5138747536544839,,,,,,,,0.5279112474585923,17.4,6.9,2.1
1606003200,,,,,,,0.4578544797423077,,,21.1,2.0,1.2
1606089600,,,,,,,0.4672138360244399,,,23.2,,
1606176000,,,,,,,0.4761066797774642,,,23.0,,
1606262400,,,,,,,0.48255082645155284,,,22.7,7.2,13.0
1606348800,,,,,,,,0.5333673041042424,0.563018020478057,16.5,25.3,29.0
1606435200,,,,,,,,,,19.8,0.6,0.6
1606521600,,,,,,,,,,20.4,,
1606608000,,,,,,,0.5144212667589644,,,21.1,,
1606694400,0.554095341085257,,,,,,,,,20.9,,
1606780800,,,,,,,,,0.5952158691896068,21.6,,
1606867200,,,,,,,,,0.6002524706701479,21.4,,
1606953600,,,,,,,,,0.6050857345511848,20.7,,
1607040000,,,,,,,,,0.60998604764157,21.3,0.9,1.0
1607126400,,,,,,,0.5667029534969298,,0.6148891671288375,18.1,3.2,3.5
1607212800,,,,,,,,,0.6198015627879628,18.2,22.4,28.2
1607299200,,,,,,,0.5872626375905995,,0.624726843935812,20.7,,
1607385600,0.6020528755992428,,,,,,0.597998168927184,,0.6296655521264938,21.7,0.2,0.2
1607472000,,,,,,,0.6088225326220209,,0.6346271462292165,20.2,1.5,1.5
1607558400,0.6116199853276845,,,,,,0.6195574501737563,,0.6395734873833127,21.6,,
1607644800,,0.7359999999998582,,,,,0.630202799560025,,0.6445414456030127,22.0,,
1607731200,0.6202889127782409,,,,,,0.6401838901456218,,0.6495101195086772,22.1,,
1607817600,,,,,,,0.6496430072766852,,0.6543201756960983,22.5,,
1607904000,,,,,,,0.6585964381140065,0.5750672038938254,0.6591975040016865,22.4,6.7,8.1
1607990400,,,,,,,0.6670772824876854,,0.663974041634066,17.5,30.3,42.2
1608076800,,,,,,,0.6758268332740304,0.5800853309783794,0.6683804511729198,17.6,42.6,50.6
1608163200,,,,,,,0.683615792088735,,0.6725736498456859,17.6,21.2,18.8
1608249600,0.6481418531903956,,,,,,0.6922211392580147,0.5863307090000135,0.6765943200410106,20.0,,
1608336000,0.6514489958757876,,,,,,0.7012014764281096,0.5897349239675078,0.6804903669526433,20.4,,
1608422400,,,,,,,0.7108491894207773,,0.6842886750468761,20.4,,
1608508800,0.6585331731858235,0.7533333333333486,0.688,,,,0.7185385618597997,,0.6879797362815142,20.5,,
1608595200,0.6606018226520849,,,,,,0.7256636728219161,,0.6915301602552436,19.9,0.4,0.5
1608681600,,,,,,,0.731778083638629,,0.6948866555158789,19.5,11.6,10.5
1608768000,,,,,,,0.7366146884432926,0.609165817824566,0.6979106912306905,18.9,,
1608854400,0.6661229016483737,,,,,,0.7401421666690469,,0.7003748492072266,17.6,,
1608940800,0.6671464828473795,0.762,,,,,0.7425946113274388,,0.7021037573403837,18.3,,
1609027200,0.6682843946434035,,,,,,0.744343723786842,,0.7031184863567467,17.0,,
1609113600,0.6693691154951875,,,,,,0.7456780157080339,,0.7036091701916491,16.6,,
1609200000,0.6703832801860263,,,,,,0.7467061030756129,,0.7037691337307479,18.7,,
1609286400,0.6713080343300254,,0.742,,,,0.7474691228621875,,0.7037185430424604,18.9,,
1609286400,0.6713080343300254,,0.734,,,,0.7474691228621875,,0.7037185430424604,18.9,,
1609372800,,0.7370000000000178,,,,,0.7480163008350431,,0.7035047769148663,19.9,,
1609459200,0.6728233667367768,,,,,,0.7484298239863901,,0.7031136602274476,20.3,,
1609545600,,,,,,,0.7488349372012647,,0.7025109092316408,20.1,,
1609632000,0.6738299489997843,,,,,,0.7494125715290365,,0.7017046884839319,21.8,,
1609718400,0.6742056372019741,,,,,,0.7503363232377378,,0.7007403929966588,21.6,,
1609804800,,,,,,,0.7516783350989599,,0.6996813546176232,21.5,,
1609891200,,,,,,,0.7534392106782462,,0.6985932928959497,21.3,,
1609977600,,,,,,,0.7555804674835,,0.6975341646455189,22.0,,
1610064000,0.6752802533992941,,,,,,0.7579777163833402,,0.6966228008398294,20.6,,
1610150400,0.6759808258519692,,,,,,0.7604257104899197,,0.6960935458259833,21.5,,
1610236800,0.6767206154642995,0.6869999999998696,,,,,0.7627046679626853,,0.6962425669099956,22.6,,
1610323200,,,,,,,0.7646541480428608,,0.6971727925748615,23.6,,
1610409600,0.6774324022019923,,,,,,0.7662388328289094,,0.6985777399841573,24.8,,
1610496000,,,,,,,0.7675652830706176,,0.699980551502782,22.9,0.3,1.3
1610582400,,,,,,,0.7688552258255975,0.6197382327848862,0.7011294669820848,18.5,37.1,43.5
1610668800,,,,,,,0.7703450225493556,0.6196983797594419,0.7020330814717192,15.6,0.2,
1610755200,,,,,,,0.7721659427072562,0.6193693521793769,0.7028143960538171,16.9,15.2,18.5
1610841600,,,,,,,0.7743351255902313,,0.7036008137041034,17.2,15.3,19.2
1610928000,,,,,,,0.7767831194600594,0.619357039613279,0.7044700387688826,13.2,5.1,7.7
1611014400,,,,,,,0.7793676070282469,0.6186232148589397,0.7054873914155357,13.9,17.5,24.1
1611100800,,,,,,,0.7819060062571395,,0.7066752114413763,13.6,1.9,2.9
1611187200,,,,,,,0.7841898681861962,0.6181086982440467,0.7080437714818401,14.7,,
1611273600,0.680056104649469,,,,,,0.7860546696338282,0.6178805269644959,0.7096108994386929,14.6,,
1611360000,,,,,,,0.7874599167286811,0.6176620960058427,0.7113514284756617,15.8,,
1611446400,0.6801442242039981,,,,,,0.7884544803962442,0.617446947568781,0.7131510335159773,18.6,,
1611532800,0.6801016542900308,,,,,,0.7891498143388604,0.6172296818022986,0.7148415084440615,18.6,,
1611619200,,,,,,,0.7896997276592548,0.6170089975688027,0.7163148969761531,17.4,,
1611705600,,,,,,,0.7902744592977957,0.6167959640336028,0.7176016039841119,18.9,1.6,1.8
1611792000,,,,,,,0.7910270524405301,0.6166378705059193,0.7188006064800058,16.8,15.8,18.3
1611878400,,,,,,,0.792029304298144,0.6166814139205672,0.7199782757337497,13.8,6.1,15.0
1611964800,,,,,,,0.7932639587836686,0.6174660612322094,0.7211680573722015,14.6,6.4,6.7
1612051200,,,,,,,0.7946655222024069,0.6184382833795105,0.7223942747058864,17.6,,
1612137600,,,,,,,0.7961617417608225,0.619514242945126,0.7236528972691822,20.9,,
1612224000,,,,,,,0.7977134972652439,0.6204271466710443,0.7249423503076998,22.0,,
1612310400,,,,,,,0.7992961302434615,0.6215071041984848,0.7262719177531981,22.0,0.3,0.5
1612396800,,,,,,,0.8008528617871203,0.6228248176892364,0.7276460073453297,20.4,7.8,8.5
1612483200,,,,,,,0.8023195524347911,0.6236593569450626,0.7290325560616348,18.2,,
1612569600,,,,,,,0.803697026190484,0.6247789425338478,0.7303655277056503,19.4,,
1612656000,,,,,,,0.8050336085342844,0.6260194472185188,0.7315476473842726,18.7,,
1612742400,,,,,,,0.806374445972073,0.6274746478859431,0.7325255666676586,23.5,,
1612828800,0.6820205175377871,0.8027410605304285,,,,,0.8077159744209346,0.6291924560557143,0.7333188857035203,25.4,,
1612915200,0.6820289282386826,,,,,,0.808977251910757,0.6310923704176136,0.734006142602129,20.8,,
1613001600,0.6820255023977377,,,,,,0.8100399179166111,0.633008251167464,0.7346693945358328,21.3,,
1613088000,0.6823567732423199,,,,,,0.8108320778969983,0.6348307256074268,0.7353601792429667,19.8,,
1613174400,0.6822978546256562,,,,,,0.8113586360477537,0.6365256892930404,0.7360919932679527,18.5,,
1613260800,0.6822053645582348,0.7932062768601967,,,,,0.811669563259076,0.6380931001929616,0.736838334294466,21.0,,
1613347200,,,,,,,0.8118040245733165,0.6395526894204189,0.7375534111998023,18.0,,
1613433600,,,0.776,,,,0.8117541525659782,0.6409100000563368,0.7381909087833577,17.3,24.0,12.6
1613520000,,,,,,,0.8115401074910564,0.6421764710598208,0.7386532654335027,10.9,33.3,48.2
1613606400,,,,,,,0.8111888418788015,0.6433688073949557,0.7388629590853807,13.0,6.2,8.2
1613692800,,,,,,,,,0.7388267916703328,11.3,17.7,16.1
1613779200,,,,,,,0.809856686073756,0.6456215758921333,0.738554251203504,15.2,,
1613865600,0.680738155901643,,,,,,0.808643543141981,0.6466983656800964,0.738092123552262,16.9,,
1613952000,0.6804359739916102,,,,,,0.806943632286668,0.6477150629800915,0.7374631852248562,17.4,,
1614038400,0.6800350926635621,,,,,,0.804684605367721,0.6486464232538739,0.7366581714080307,20.4,,
1614124800,0.6793298875546847,0.7733563670989626,,,,,0.8017913071189822,0.6494694290633378,0.7356299070572694,20.4,,
1614211200,,,,,,,0.7982342576469025,0.6501605384212742,0.7342701195086037,18.1,,
1614297600,,,,,,,0.7940393178526277,0.6506996518854279,0.7324611310821144,21.8,,
1614384000,0.6768325361373945,,,,,,0.7892601799153897,0.6510910105660886,0.7302089666667085,23.7,,
1614470400,0.675907040836542,,,,,,0.7839871730366174,0.6513706515582711,0.727623177698551,18.6,0.1,0.2
1614556800,,,,,,,0.7783325813265982,0.6515878339130858,0.7248288285743727,17.3,0.6,1.3
1614643200,,,,,,,0.772382634500375,0.6517767603487034,0.7219215482779696,17.3,,
1614729600,0.6729825396872761,,,,,,0.7661617396468721,0.6519357358770205,0.7189074896223275,17.2,6.6,10.6
1614816000,,,,,,,0.7596717687953718,0.6520566368277452,0.7157545226787391,12.6,9.3,8.8
1614902400,0.6709706399980977,,,,,,0.7528920101236894,0.652112107494681,0.7124269477914089,18.1,,
1614988800,0.6699577214157244,0.7329999999999384,,,,,0.745791409182183,0.6520813830795258,0.7089087705535627,22.7,,
1615075200,,,,,,,0.7383526289889795,0.6519357993209678,0.7051731214975945,18.0,,
1615161600,,,,,,,0.7305956266122536,0.6513200399149564,0.7012455468714356,18.2,,
1615248000,,,,,,,0.7226004297003652,0.6508911931570319,0.697171046794315,20.8,,
1615334400,,,,,,,0.7144767253738017,0.6503326006086033,0.6929970986627555,29.2,,
1615420800,,,,,,,0.7063308574273001,0.6496561271175357,0.6885160314831857,24.2,6.0,2.0
1615507200,0.6634081218678283,,,,,,0.6982305928597436,0.648883271698339,0.684092166188528,17.6,,
1615593600,0.6618899231784184,,,,,,0.6902084557635535,0.6480545979740996,0.6795778945037542,19.0,,
1615680000,,,,,,,0.6822571003095945,0.6472352728678317,0.674978649021244,20.4,,
1615766400,,,,,,,0.6745033148930623,0.6464934919511489,0.6702991441326616,20.1,,
1615852800,,0.6930000000000084,,,,,0.6667152471793488,0.645853876280653,0.6653005133752898,20.3,,
1615939200,0.6548346441811203,,,,,,0.6588909378498113,0.6452895227674684,0.660533511370238,18.4,,
1616025600,,,,,,,0.6509758864203707,0.6447621692434606,0.6555508601723042,18.6,,
1616112000,,,,,,,0.6430620485845898,0.6442574168521318,0.6505812556002781,18.6,,
1616198400,,,,,,,0.635098279959276,0.6437830720171748,0.6456036464631287,24.9,,
1616284800,,0.6730000000000134,,,,,0.6269709312223029,0.6433526221306358,0.640607465827496,28.5,,
1616371200,,,,,,,0.6184992933321137,,0.6355898832027497,28.3,,
1616457600,,,,,,,0.609472247448963,,,29.5,1.0,4.0
1616544000,,,,,,,0.5997797821938896,0.642417828360007,0.6254256492298707,17.7,0.7,1.3
1616630400,,,,,,,0.5895711556290867,0.642241301992078,0.6203198684674149,17.0,4.0,6.1
1616716800,,,,,,,0.5792153849897456,0.6421547413204234,,15.5,,0.1
1616803200,0.6200262916388998,,,,,,0.5690426581321942,0.6421802010530103,0.6099449607082421,16.1,,
1616889600,,,,,,,0.5592833260808023,0.6423338784679737,0.6048050482846458,18.1,,
1616976000,,,,,,,,0.642618588018071,0.5996712645088007,18.0,,
1617062400,,,,,,,,0.643022730375923,0.5945443737446376,18.5,,
1617148800,,,,,,,,0.6435105575924059,,18.0,,
1617235200,,,,,,,,0.6440234241320488,,18.2,12.1,11.0
1617321600,,,,,,,,0.6444379912261421,0.5792148360894678,15.5,2.8,2.6
1617408000,,,,,,,,0.6449686965580861,,18.1,0.5,0.2
1617494400,,,,,,,,0.6454898314959702,,20.3,,
1617580800,,,0.482,,,,0.4910165921115544,0.6459872301051173,,29.4,,
1617667200,,,,,,,0.48239883655530275,0.6464658712965338,,33.3,,
1617753600,,,,,,,0.4735404504990406,0.6469407180969728,,27.6,,
1617840000,0.5701092594209486,,,,,,0.46454863181161143,0.6473947408380982,,20.9,,
1617926400,,,,,,,0.45582829409855685,0.6478702910263772,,19.5,,
1618012800,,,,,,,0.4479996769688938,0.6483526050544463,,16.4,2.5,5.0
1618099200,,,,,,,0.44161892574573935,0.6488304543181994,,17.8,,
1618185600,,,,,,,0.43683920991733927,0.649267979405063,,17.2,,
1618272000,,,,,,,0.433380241302468,0.6496194468672523,,18.4,,
1618358400,0.5476413659284569,,,,,,0.43079004586012115,0.649870820494343,,21.9,,
1618444800,,,,,,,0.4286271750092054,,0.5137767471508686,28.0,,
1618531200,,,,,,,0.42668853711806837,0.6501309156527343,,29.3,,
1618617600,,,,,,,0.4246844652195334,0.6501899293129467,,29.4,,
1618704000,,,,,,,0.4227495518009501,,0.49883885076792334,34.5,,
1618790400,,,,,,,0.4208950307145407,0.6502167194267988,,38.5,,
1618876800,,,,,,,0.4195697542346257,0.6501300757553121,,32.7,,
1618963200,,,0.456,,,,0.41844179441620355,0.64993664248082,,20.6,,
1618963200,,,0.419,,,,0.41844179441620355,0.64993664248082,,20.6,,
1619049600,,,,,,,0.4174728595323949,0.6496198867384265,,20.7,,
1619136000,,,,,,,0.41663698314382397,0.6491391107799083,,23.5,,
1619222400,,,,,,,0.4159932691015453,0.6484493022286666,,22.2,,
1619308800,,,,,,,0.41562135124434285,0.6475250240454512,,24.7,,
1619395200,,,,,,,0.4155555181729388,0.6463582132870296,,24.0,,
1619481600,,,,,,,0.4157983989756566,0.6446905128102511,,20.9,,
1619568000,,,,,,,0.4163358098472047,0.6431979531824444,,22.7,,
1619654400,,,,,,,0.41709412961981984,0.641582087681916,,26.8,,
1619740800,,,,,,,0.4180199705327527,0.6398848623292774,,26.5,,
1619827200,,,,,,,0.41912462937217304,0.6381392319223194,,25.8,,
1619913600,,,,,,,0.4205755164828234,0.6363643210451652,,26.4,,
1620000000,,,,,,,0.42196720119353753,0.6345696855725322,,26.8,,
1620086400,,,,,,,0.4234943200638978,0.632812663962507,,29.0,,
1620172800,,,,,,,0.42514182985845606,0.6310438622586939,,29.8,,
1620259200,,,,,,,,0.6292630160353803,,26.4,,
1620345600,,,,,,,0.4284555214113959,0.627490963427405,,25.5,,
1620432000,,,,,,,0.4299111753163988,0.6259106267411813,,26.5,,
1620518400,,,,,,,0.43112567585307865,,,36.4,,
1620604800,,,,,,,0.4320934709229452,0.6227871389570642,,25.2,,
1620691200,,,,,,,0.4328738962795664,0.6213656284392088,,26.0,,
1620777600,,,,,,,0.4335601413328044,0.6199507990230542,,24.2,,
1620864000,0.47792914410000625,,,,,,0.43423707738740225,,,23.8,,
1620950400,,,,,,,0.4349367543289567,0.6171174328168186,,24.0,,
1621036800,,,,,,,0.4356571048295336,0.615700826475629,,24.5,,
1621123200,,,,,,,0.4364069508516562,0.6142872213308554,,24.8,,
1621209600,,,,,,,,,,24.7,,
1621296000,,,,,,,0.437984110336611,0.6114775838911577,,24.3,,
1621382400,,,,,,,0.4388159770171135,0.6100844984911846,,25.8,,
1621468800,,,,,,,0.4396869835231637,,,25.6,,
1621555200,,,,,,,0.44058232874991266,,,24.9,,
1621641600,,,,,,,0.44130764612070666,,,23.8,,
1621728000,0.458481191447246,,,,,,0.44205089909589595,0.6046091627875719,,24.0,,
1621814400,,,,,,,0.4427337011596103,0.603266396883629,,24.8,,
1621900800,,,,,,,0.44346220445445594,,,26.6,,
1621987200,,,,,,,0.4443258786540912,,,27.7,,
1622073600,,,,,,,0.445362969475868,0.5992991524545324,,28.6,,
1622160000,,,,,,,0.44654722128332336,,,26.5,,
1622246400,0.4474119057762577,,,,,,0.44780342252770733,,,25.5,,
1622332800,,,,,,,0.44899656979482544,,,26.5,,
1622419200,,,,,,,0.45000376615225146,,,35.4,,
1622505600,,,,,,,0.4507590406654657,,,26.6,,
1622592000,,,,,,,0.4512765769581142,,,25.6,,
1622678400,,,,,,,0.45158811456793313,,,24.8,,
1622764800,,,,,,,0.4517586948386033,,,24.9,,
1622851200,,,,,,,0.45185286368984334,,,24.9,,
1622937600,,,,,,,0.4517025119680877,,,26.0,,
1623024000,,,,,,,0.4517925552562381,,,26.3,,
1623110400,,,,,,,0.45178293133256053,,,26.0,,
1623196800,0.4289467405531967,,,,,,0.4518577149303978,,,27.9,,
1623283200,,,,,,,0.45195998373848084,,,27.7,,
1623369600,0.42572490721322775,,,,,,0.45205908200886297,,,26.5,,
1623456000,,,,,,,0.4521435279121299,,,29.1,,
1623542400,,,,,,,0.45221072571047344,,,27.0,,
1623628800,0.4209580140754449,,,,,,0.4522620547736396,,,26.3,,
1623715200,,,,,,,0.4523032498480643,,,26.7,,
1623801600,,,,,,,0.4522426337046591,,,26.5,,
1623888000,,,,,,,0.45221170470485295,,,25.7,,
1623974400,,,,,,,0.4518915900966888,,,25.8,,
