DATE,NDVI_RAW
18/11/2015,0.158424707
02/12/2015,0.327040106
16/12/2015,0.267494699
30/12/2015,0.211083864
13/01/2016,0.229998426
28/01/2016,0.201780793
10/02/2016,0.239816338
25/02/2016,0.259845102
08/03/2016,0.231702765
22/03/2016,0.2326129
03/04/2016,0.174650069
20/04/2016,0.269788783
03/05/2016,0.158740947
18/05/2016,0.317283518
31/05/2016,0.291047978
14/06/2016,0.267907811
28/06/2016,0.171208267
12/07/2016,0.246597268
26/07/2016,0.196570334
09/08/2016,0.196773708
22/08/2016,0.243750982
06/09/2016,0.18643952
23/09/2016,0.132358056
05/10/2016,0.214638842
18/10/2016,0.177917543
03/11/2016,0.206775485
