DATE,GCC_RAW
"Aug 9, 2015",0.357
"Aug 10, 2015",0.351
"Aug 11, 2015",0.354
"Aug 12, 2015",0.353
"Aug 13, 2015",0.348
"Aug 14, 2015",0.353
"Aug 15, 2015",0.348
"Aug 16, 2015",0.358
"Aug 17, 2015",0.348
"Aug 18, 2015",0.36
"Aug 19, 2015",0.351
"Aug 20, 2015",0.346
"Aug 21, 2015",0.353
"Aug 22, 2015",0.349
"Aug 23, 2015",0.353
"Aug 24, 2015",0.346
"Aug 25, 2015",0.357
"Aug 26, 2015",0.347
"Aug 27, 2015",0.346
"Aug 28, 2015",0.349
"Aug 29, 2015",0.35
"Aug 30, 2015",0.35
"Aug 31, 2015",0.347
"Sep 1, 2015",0.357
"Sep 2, 2015",0.349
"Sep 3, 2015",0.362
"Sep 4, 2015",0.35
"Sep 5, 2015",0.358
"Sep 6, 2015",0.352
"Sep 7, 2015",0.355
"Sep 8, 2015",0.347
"Sep 9, 2015",0.344
"Sep 10, 2015",0.347
"Sep 11, 2015",0.354
"Sep 12, 2015",0.361
"Sep 13, 2015",0.355
"Sep 14, 2015",0.347
"Sep 15, 2015",0.354
"Sep 16, 2015",0.348
"Sep 17, 2015",0.356
"Sep 18, 2015",0.346
"Sep 19, 2015",0.357
"Sep 20, 2015",0.349
"Sep 21, 2015",0.334
"Sep 22, 2015",0.349
"Sep 23, 2015",0.347
"Sep 24, 2015",0.355
"Sep 25, 2015",0.344
"Sep 26, 2015",0.358
"Sep 27, 2015",0.346
"Sep 28, 2015",0.348
"Sep 29, 2015",0.346
"Sep 30, 2015",0.35
"Oct 1, 2015",0.348
"Oct 2, 2015",0.347
"Oct 3, 2015",0.353
"Oct 4, 2015",0.347
"Oct 5, 2015",0.345
"Oct 6, 2015",0.335
"Oct 7, 2015",0.336
"Oct 8, 2015",0.259
"Oct 9, 2015",0.333
"Oct 10, 2015",0.337
"Oct 11, 2015",0.355
"Oct 12, 2015",0.366
"Oct 13, 2015",0.356
"Oct 14, 2015",0.367
"Oct 15, 2015",0.357
"Oct 16, 2015",0.351
"Oct 17, 2015",0.349
"Oct 18, 2015",0.336
"Oct 19, 2015",0.335
"Oct 20, 2015",0.353
"Oct 21, 2015",0.368
"Oct 22, 2015",0.37
"Oct 23, 2015",0.33
"Oct 24, 2015",0.354
"Oct 25, 2015",0.33
"Oct 26, 2015",0.332
"Oct 27, 2015",0.217
"Oct 28, 2015",0.334
"Oct 29, 2015",0.334
"Oct 30, 2015",0.336
"Oct 31, 2015",0.354
"Nov 1, 2015",0.358
"Nov 2, 2015",0.365
"Nov 3, 2015",0.356
"Nov 4, 2015",0.338
"Nov 5, 2015",0.34
"Nov 6, 2015",0.332
"Nov 7, 2015",0.332
"Nov 8, 2015",0.337
"Nov 9, 2015",0.327
"Nov 10, 2015",0.335
"Nov 11, 2015",0.334
"Nov 12, 2015",0.374
"Nov 13, 2015",0.385
"Nov 14, 2015",0.377
"Nov 15, 2015",0.336
"Nov 16, 2015",0.333
"Nov 17, 2015",0.331
"Nov 18, 2015",0.362
"Nov 19, 2015",0.375
"Nov 20, 2015",0.381
"Nov 21, 2015",0.339
"Nov 22, 2015",0.384
"Nov 23, 2015",0.376
"Nov 24, 2015",0.378
"Nov 25, 2015",0.376
"Nov 26, 2015",0.344
"Nov 27, 2015",0.369
"Nov 28, 2015",0.365
"Nov 29, 2015",0.377
"Nov 30, 2015",0.336
"Dec 1, 2015",0.336
"Dec 2, 2015",0.089
"Dec 3, 2015",0.332
"Dec 4, 2015",0.385
"Dec 5, 2015",0.368
"Dec 6, 2015",0.381
"Dec 7, 2015",0.378
"Dec 8, 2015",0.385
"Dec 9, 2015",0.376
"Dec 10, 2015",0.337
"Dec 11, 2015",0.373
"Dec 12, 2015",0.366
"Dec 13, 2015",0.331
"Dec 14, 2015",0.372
"Dec 15, 2015",0.361
"Dec 16, 2015",0.349
"Dec 17, 2015",0.333
"Dec 18, 2015",0.341
"Dec 19, 2015",0.371
"Dec 20, 2015",0.382
"Dec 21, 2015",0.38
"Dec 22, 2015",0.388
"Dec 23, 2015",0.377
"Dec 24, 2015",0.391
"Dec 25, 2015",0.383
"Dec 26, 2015",0.338
"Dec 27, 2015",0.391
"Dec 28, 2015",0.379
"Dec 29, 2015",0.34
"Dec 30, 2015",0.333
"Dec 31, 2015",0.333
"Jan 1, 2016",0.335
"Jan 2, 2016",0.325
"Jan 3, 2016",0.333
"Jan 4, 2016",0.348
"Jan 5, 2016",0.388
"Jan 6, 2016",0.392
"Jan 7, 2016",0.375
"Jan 8, 2016",0.333
"Jan 9, 2016",0.406
"Jan 10, 2016",0.397
"Jan 11, 2016",0.356
"Jan 12, 2016",0.395
"Jan 13, 2016",0.391
"Jan 14, 2016",0.335
"Jan 15, 2016",0.41
"Jan 16, 2016",0.396
"Jan 17, 2016",0.401
"Jan 18, 2016",0.37
"Jan 19, 2016",0.335
"Jan 20, 2016",0.335
"Jan 21, 2016",0.393
"Jan 22, 2016",0.39
"Jan 23, 2016",0.333
"Jan 24, 2016",0.334
"Jan 25, 2016",0.334
"Jan 26, 2016",0.334
"Jan 27, 2016",0.332
"Jan 28, 2016",0.402
"Jan 29, 2016",0.333
"Jan 30, 2016",0.37
"Jan 31, 2016",0.395
"Feb 1, 2016",0.365
"Feb 2, 2016",0.334
"Feb 3, 2016",0.416
"Feb 4, 2016",0.403
"Feb 5, 2016",0.389
"Feb 6, 2016",0.33
"Feb 7, 2016",0.33
"Feb 8, 2016",0.334
"Feb 9, 2016",0.399
"Feb 10, 2016",0.388
"Feb 11, 2016",0.552
"Feb 12, 2016",0.409
"Feb 13, 2016",0.349
"Feb 14, 2016",0.403
"Feb 16, 2016",0.4
"Feb 17, 2016",0.399
"Feb 18, 2016",0.371
"Feb 28, 2016",0.42
"Feb 29, 2016",0.411
"Mar 1, 2016",0.41
"Mar 2, 2016",0.347
"Mar 3, 2016",0.332
"Mar 4, 2016",0.363
"Mar 5, 2016",0.412
"Mar 6, 2016",0.341
"Mar 7, 2016",0.402
"Mar 8, 2016",0.405
"Mar 9, 2016",0.367
"Mar 10, 2016",0.394
"Mar 11, 2016",0.396
"Mar 12, 2016",0.355
"Mar 13, 2016",0.336
"Mar 14, 2016",0.379
"Mar 15, 2016",0.329
"Mar 16, 2016",0.333
"Mar 17, 2016",0.379
"Mar 18, 2016",0.343
"Mar 19, 2016",0.389
"Mar 20, 2016",0.332
"Mar 21, 2016",0.335
"Mar 22, 2016",0.377
"Mar 23, 2016",0.407
"Mar 24, 2016",0.332
"Mar 25, 2016",0.388
"Mar 26, 2016",0.331
"Mar 27, 2016",0.337
"Mar 28, 2016",0.333
"Mar 29, 2016",0.341
"Mar 30, 2016",0.339
"Mar 31, 2016",0.399
"Apr 1, 2016",0.396
"Apr 2, 2016",0.399
"Apr 3, 2016",0.399
"Apr 4, 2016",0.395
"Apr 5, 2016",0.34
"Apr 6, 2016",0.393
"Apr 7, 2016",0.395
"Apr 8, 2016",0.379
"Apr 9, 2016",0.331
"Apr 10, 2016",0.336
"Apr 11, 2016",0.354
"Apr 12, 2016",0.331
"Apr 13, 2016",0.332
"Apr 14, 2016",0.344
"Apr 15, 2016",0.39
"Apr 16, 2016",0.38
"Apr 17, 2016",0.384
"Apr 18, 2016",0.384
"Apr 19, 2016",0.384
"Apr 20, 2016",0.38
"Apr 21, 2016",0.382
"Apr 22, 2016",0.376
"Apr 23, 2016",0.379
"Apr 24, 2016",0.373
"Apr 25, 2016",0.379
"Apr 26, 2016",0.373
"Apr 27, 2016",0.338
"Apr 28, 2016",0.345
"Apr 29, 2016",0.369
"Apr 30, 2016",0.373
"May 1, 2016",0.366
"May 2, 2016",0.364
"May 3, 2016",0.334
"May 4, 2016",0.364
"May 5, 2016",0.366
"May 6, 2016",0.335
"May 7, 2016",0.33
"May 8, 2016",0.364
"May 9, 2016",0.349
"May 10, 2016",0.348
"May 11, 2016",0.371
"May 12, 2016",0.363
"May 13, 2016",0.331
"May 14, 2016",0.363
"May 15, 2016",0.359
"May 16, 2016",0.365
"May 17, 2016",0.365
"May 18, 2016",0.338
"May 19, 2016",0.357
"May 20, 2016",0.358
"May 21, 2016",0.356
"May 22, 2016",0.357
"May 23, 2016",0.334
"May 24, 2016",0.333
"May 25, 2016",0.365
"May 26, 2016",0.355
"May 27, 2016",0.335
"May 28, 2016",0.334
"May 29, 2016",0.38
"May 30, 2016",0.359
"May 31, 2016",0.354
"Jun 1, 2016",0.36
"Jun 2, 2016",0.358
"Jun 3, 2016",0.356
"Jun 4, 2016",0.357
"Jun 5, 2016",0.358
"Jun 6, 2016",0.357
"Jun 7, 2016",0.352
"Jun 8, 2016",0.358
"Jun 9, 2016",0.346
"Jun 10, 2016",0.359
"Jun 11, 2016",0.354
"Jun 12, 2016",0.359
"Jun 13, 2016",0.354
"Jun 14, 2016",0.357
"Jun 15, 2016",0.356
"Jun 16, 2016",0.35
"Jun 17, 2016",0.357
"Jun 18, 2016",0.352
"Jun 19, 2016",0.359
"Jun 20, 2016",0.352
"Jun 21, 2016",0.355
"Jun 22, 2016",0.352
"Jun 23, 2016",0.347
"Jun 24, 2016",0.357
"Jun 25, 2016",0.354
"Jun 26, 2016",0.364
"Jun 27, 2016",0.352
"Jun 28, 2016",0.362
"Jun 29, 2016",0.352
"Jun 30, 2016",0.344
"Jul 1, 2016",0.35
"Jul 2, 2016",0.348
"Jul 3, 2016",0.358
"Jul 4, 2016",0.35
"Jul 5, 2016",0.322
"Jul 6, 2016",0.35
"Jul 7, 2016",0.351
"Jul 8, 2016",0.348
"Jul 9, 2016",0.346
"Jul 10, 2016",0.357
"Jul 11, 2016",0.349
"Jul 12, 2016",0.361
"Jul 13, 2016",0.351
"Jul 14, 2016",0.353
"Jul 15, 2016",0.351
"Jul 16, 2016",0.345
"Jul 17, 2016",0.353
"Jul 18, 2016",0.351
"Jul 19, 2016",0.357
"Jul 20, 2016",0.352
"Jul 21, 2016",0.355
"Jul 22, 2016",0.349
"Jul 23, 2016",0.347
"Jul 24, 2016",0.351
"Jul 25, 2016",0.347
"Jul 26, 2016",0.35
"Jul 27, 2016",0.346
"Jul 28, 2016",0.359
"Jul 29, 2016",0.349
"Jul 30, 2016",0.35
"Jul 31, 2016",0.349
"Aug 1, 2016",0.347
"Aug 2, 2016",0.352
"Aug 3, 2016",0.348
"Aug 4, 2016",0.354
"Aug 5, 2016",0.349
"Aug 6, 2016",0.352
"Aug 7, 2016",0.349
"Aug 8, 2016",0.347
"Aug 9, 2016",0.348
"Aug 10, 2016",0.35
"Aug 11, 2016",0.349
"Aug 12, 2016",0.345
"Aug 13, 2016",0.355
"Aug 14, 2016",0.351
"Aug 15, 2016",0.348
"Aug 16, 2016",0.346
"Aug 17, 2016",0.346
"Aug 18, 2016",0.34
"Aug 19, 2016",0.351
"Aug 20, 2016",0.363
"Aug 21, 2016",0.351
"Aug 22, 2016",0.347
"Aug 23, 2016",0.352
"Aug 24, 2016",0.362
"Aug 25, 2016",0.349
"Aug 26, 2016",0.349
"Aug 27, 2016",0.355
"Aug 28, 2016",0.35
"Aug 29, 2016",0.353
"Aug 30, 2016",0.35
"Aug 31, 2016",0.361
"Sep 1, 2016",0.351
"Sep 2, 2016",0.341
"Sep 3, 2016",0.332
"Sep 4, 2016",0.352
"Sep 5, 2016",0.353
"Sep 6, 2016",0.347
"Sep 7, 2016",0.335
"Sep 8, 2016",0.353
"Sep 9, 2016",0.348
"Sep 10, 2016",0.354
"Sep 11, 2016",0.343
"Sep 12, 2016",0.355
"Sep 13, 2016",0.351
"Sep 14, 2016",0.362
"Sep 15, 2016",0.349
"Sep 16, 2016",0.338
"Sep 17, 2016",0.335
"Sep 18, 2016",0.346
"Sep 19, 2016",0.353
"Sep 20, 2016",0.351
"Sep 21, 2016",0.361
"Sep 22, 2016",0.333
"Sep 23, 2016",0.382
"Sep 24, 2016",0.353
"Sep 25, 2016",0.352
"Sep 26, 2016",0.337
"Sep 27, 2016",0.34
"Sep 28, 2016",0.357
"Sep 29, 2016",0.349
"Sep 30, 2016",0.362
"Oct 1, 2016",0.348
"Oct 2, 2016",0.35
"Oct 3, 2016",0.351
"Oct 4, 2016",0.349
"Oct 5, 2016",0.355
"Oct 6, 2016",0.345
"Oct 7, 2016",0.357
"Oct 8, 2016",0.35
"Oct 9, 2016",0.36
"Oct 10, 2016",0.351
"Oct 11, 2016",0.348
"Oct 12, 2016",0.337
"Oct 13, 2016",0.345
"Oct 14, 2016",0.358
"Oct 15, 2016",0.349
"Oct 16, 2016",0.355
"Oct 17, 2016",0.349
"Oct 18, 2016",0.354
"Oct 19, 2016",0.334
"Oct 20, 2016",0.348
"Oct 21, 2016",0.353
"Oct 22, 2016",0.347
"Oct 23, 2016",0.337
"Oct 24, 2016",0.346
"Oct 25, 2016",0.36
"Oct 26, 2016",0.349
"Oct 27, 2016",0.35
"Oct 28, 2016",0.354
"Oct 29, 2016",0.353
"Oct 30, 2016",0.361
"Oct 31, 2016",0.344
"Nov 1, 2016",0.333
"Nov 2, 2016",0.342
"Nov 3, 2016",0.36
"Nov 4, 2016",0.354
"Nov 5, 2016",0.33
"Nov 6, 2016",0.333
"Nov 7, 2016",0.338
"Nov 8, 2016",0.371
"Nov 9, 2016",0.359
"Nov 10, 2016",0.344
"Nov 11, 2016",0.352
"Nov 12, 2016",0.353
"Nov 13, 2016",0.341
"Nov 14, 2016",0.349
"Nov 15, 2016",0.345
"Nov 16, 2016",0.333
"Nov 17, 2016",0.341
"Nov 18, 2016",0.35
"Nov 19, 2016",0.333
"Nov 20, 2016",0.356
"Nov 21, 2016",0.349
"Nov 22, 2016",0.359
"Nov 23, 2016",0.346
"Nov 24, 2016",0.344
"Nov 25, 2016",0.357
"Nov 26, 2016",0.352
"Nov 27, 2016",0.36
"Nov 28, 2016",0.35
"Nov 29, 2016",0.332
"Nov 30, 2016",0.333
"Dec 1, 2016",0.345
"Dec 2, 2016",0.336
"Dec 3, 2016",0.335
"Dec 4, 2016",0.358
"Dec 5, 2016",0.355
"Dec 6, 2016",0.354
"Dec 7, 2016",0.354
"Dec 8, 2016",0.365
"Dec 9, 2016",0.356
"Dec 10, 2016",0.368
"Dec 11, 2016",0.333
"Dec 12, 2016",0.378
"Dec 13, 2016",0.333
"Dec 14, 2016",0.336
"Dec 15, 2016",0.331
"Dec 16, 2016",0.333
"Dec 17, 2016",0.336
"Dec 18, 2016",0.334
"Dec 19, 2016",0.336
"Dec 20, 2016",0.372
"Dec 21, 2016",0.363
"Dec 22, 2016",0.371
"Dec 23, 2016",0.331
"Dec 24, 2016",0.337
"Dec 25, 2016",0.322
"Dec 26, 2016",0.336
"Dec 27, 2016",0.331
"Dec 28, 2016",0.334
"Dec 29, 2016",0.372
"Dec 30, 2016",0.37
"Dec 31, 2016",0.334
"Jan 1, 2017",0.372
"Jan 2, 2017",0.352
"Jan 3, 2017",0.341
"Jan 4, 2017",0.345
"Jan 5, 2017",0.376
"Jan 6, 2017",0.376
"Jan 7, 2017",0.37
"Jan 8, 2017",0.335
"Jan 9, 2017",0.378
"Jan 10, 2017",0.342
"Jan 11, 2017",0.381
"Jan 12, 2017",0.369
"Jan 13, 2017",0.333
"Jan 14, 2017",0.335
"Jan 15, 2017",0.334
"Jan 16, 2017",0.372
"Jan 17, 2017",0.371
"Jan 18, 2017",0.342
"Jan 19, 2017",0.348
"Jan 20, 2017",0.372
"Jan 21, 2017",0.336
"Jan 22, 2017",0.348
"Jan 23, 2017",0.376
"Jan 24, 2017",0.337
"Jan 25, 2017",0.333
"Jan 26, 2017",0.334
"Jan 27, 2017",0.336
"Jan 28, 2017",0.334
"Jan 29, 2017",0.361
"Jan 30, 2017",0.386
"Jan 31, 2017",0.336
"Feb 1, 2017",0.403
"Feb 2, 2017",0.384
"Feb 3, 2017",0.386
"Feb 4, 2017",0.364
"Feb 5, 2017",0.402
"Feb 6, 2017",0.386
"Feb 7, 2017",0.393
"Feb 8, 2017",0.335
"Feb 9, 2017",0.333
"Feb 10, 2017",0.387
"Feb 11, 2017",0.383
"Feb 12, 2017",0.334
"Feb 13, 2017",0.334
"Feb 14, 2017",0.333
"Feb 15, 2017",0.333
"Feb 16, 2017",0.332
"Feb 17, 2017",0.338
"Feb 18, 2017",0.389
"Feb 19, 2017",0.395
"Feb 20, 2017",0.388
"Feb 21, 2017",0.418
"Feb 22, 2017",0.34
"Feb 23, 2017",0.373
"Feb 24, 2017",0.385
"Feb 25, 2017",0.39
"Feb 26, 2017",0.388
"Feb 27, 2017",0.36
"Feb 28, 2017",0.336
"Mar 1, 2017",0.334
"Mar 2, 2017",0.331
"Mar 3, 2017",0.332
"Mar 4, 2017",0.365
"Mar 5, 2017",0.401
"Mar 6, 2017",0.399
"Mar 7, 2017",0.393
"Mar 8, 2017",0.395
"Mar 9, 2017",0.411
"Mar 10, 2017",0.335
"Mar 11, 2017",0.335
"Mar 12, 2017",0.395
"Mar 13, 2017",0.333
"Mar 14, 2017",0.337
"Mar 15, 2017",0.395
"Mar 16, 2017",0.336
"Mar 17, 2017",0.34
"Mar 18, 2017",0.338
"Mar 19, 2017",0.338
"Mar 20, 2017",0.334
"Mar 21, 2017",0.332
"Mar 22, 2017",0.337
"Mar 23, 2017",0.387
"Mar 24, 2017",0.342
"Mar 25, 2017",0.34
"Mar 26, 2017",0.39
"Mar 27, 2017",0.338
"Mar 28, 2017",0.39
"Mar 29, 2017",0.389
"Mar 30, 2017",0.333
"Mar 31, 2017",0.39
"Apr 1, 2017",0.342
"Apr 2, 2017",0.334
"Apr 3, 2017",0.342
"Apr 4, 2017",0.391
"Apr 5, 2017",0.389
"Apr 6, 2017",0.387
"Apr 7, 2017",0.399
"Apr 8, 2017",0.345
"Apr 9, 2017",0.385
"Apr 10, 2017",0.336
"Apr 11, 2017",0.374
"Apr 12, 2017",0.334
"Apr 13, 2017",0.378
"Apr 14, 2017",0.349
"Apr 15, 2017",0.365
"Apr 16, 2017",0.384
"Apr 17, 2017",0.378
"Apr 18, 2017",0.379
"Apr 19, 2017",0.383
"Apr 20, 2017",0.377
"Apr 21, 2017",0.374
"Apr 22, 2017",0.372
"Apr 23, 2017",0.333
"Apr 24, 2017",
"Apr 25, 2017",0.374
"Apr 26, 2017",0.346
"Apr 27, 2017",0.368
"Apr 28, 2017",0.379
"Apr 29, 2017",0.367
"Apr 30, 2017",0.366
"May 1, 2017",0.333
"May 2, 2017",0.361
"May 3, 2017",0.373
"May 4, 2017",0.36
"May 5, 2017",0.374
"May 6, 2017",0.366
"May 7, 2017",0.364
"May 8, 2017",0.361
"May 9, 2017",0.358
"May 10, 2017",0.36
"May 11, 2017",0.357
"May 12, 2017",0.365
"May 13, 2017",0.359
"May 14, 2017",0.364
"May 15, 2017",0.362
"May 16, 2017",0.36
"May 17, 2017",0.357
"May 18, 2017",0.353
"May 19, 2017",0.332
"May 20, 2017",0.335
"May 21, 2017",0.336
"May 22, 2017",0.355
"May 23, 2017",0.335
"May 24, 2017",0.356
"May 25, 2017",0.356
"May 26, 2017",0.355
"May 27, 2017",0.355
"May 28, 2017",0.361
"May 29, 2017",0.355
"May 30, 2017",0.359
"May 31, 2017",0.354
"Jun 1, 2017",0.359
"Jun 2, 2017",0.349
"Jun 3, 2017",0.352
"Jun 4, 2017",0.358
"Jun 5, 2017",0.355
"Jun 6, 2017",0.36
"Jun 7, 2017",0.352
"Jun 8, 2017",0.357
"Jun 9, 2017",0.349
"Jun 10, 2017",0.347
"Jun 11, 2017",0.353
"Jun 12, 2017",0.35
"Jun 13, 2017",0.362
"Jun 14, 2017",0.353
"Jun 15, 2017",0.358
"Jun 16, 2017",0.353
"Jun 17, 2017",0.353
"Jun 18, 2017",0.352
"Jun 19, 2017",0.348
"Jun 20, 2017",0.358
"Jun 21, 2017",0.338
"Jun 22, 2017",0.334
"Jun 23, 2017",0.349
"Jun 24, 2017",0.354
"Jun 25, 2017",0.348
"Jun 26, 2017",0.35
"Jun 27, 2017",0.356
"Jun 28, 2017",0.351
"Jun 29, 2017",0.359
"Jun 30, 2017",0.347
"Jul 1, 2017",0.358
"Jul 2, 2017",0.349
"Jul 3, 2017",0.352
"Jul 4, 2017",0.351
"Jul 5, 2017",0.353
"Jul 6, 2017",0.357
"Jul 7, 2017",0.348
"Jul 8, 2017",0.357
"Jul 9, 2017",0.348
"Jul 10, 2017",0.357
"Jul 11, 2017",0.352
"Jul 12, 2017",0.353
"Jul 13, 2017",0.357
"Jul 14, 2017",0.346
"Jul 15, 2017",0.36
"Jul 16, 2017",0.346
"Jul 17, 2017",0.356
"Jul 18, 2017",0.351
"Jul 19, 2017",0.351
"Jul 20, 2017",0.356
"Jul 21, 2017",0.349
"Jul 22, 2017",0.357
"Jul 23, 2017",0.345
"Jul 24, 2017",0.357
"Jul 25, 2017",0.349
"Jul 26, 2017",0.351
"Jul 27, 2017",0.35
"Jul 28, 2017",0.345
"Jul 29, 2017",0.352
"Jul 30, 2017",0.352
"Jul 31, 2017",0.357
"Aug 1, 2017",0.347
"Aug 2, 2017",0.358
"Aug 3, 2017",0.349
"Aug 4, 2017",0.348
"Aug 5, 2017",0.348
"Aug 6, 2017",0.348
"Aug 7, 2017",0.355
"Aug 8, 2017",0.349
"Aug 9, 2017",0.351
"Aug 10, 2017",0.345
"Aug 11, 2017",0.352
"Aug 12, 2017",0.348
"Aug 13, 2017",0.349
"Aug 14, 2017",0.348
"Aug 15, 2017",0.344
"Aug 16, 2017",0.359
"Aug 17, 2017",0.345
"Aug 18, 2017",0.355
"Aug 19, 2017",0.346
"Aug 20, 2017",0.351
"Aug 21, 2017",0.342
"Aug 22, 2017",0.336
"Aug 23, 2017",0.354
"Aug 24, 2017",0.349
"Aug 25, 2017",0.354
"Aug 26, 2017",0.352
"Aug 27, 2017",0.356
"Aug 28, 2017",0.352
"Aug 29, 2017",0.347
"Aug 30, 2017",0.352
"Aug 31, 2017",0.346
"Sep 1, 2017",0.342
"Sep 2, 2017",0.346
"Sep 3, 2017",0.355
"Sep 4, 2017",0.353
"Sep 5, 2017",0.351
"Sep 6, 2017",0.349
"Sep 7, 2017",0.347
"Sep 8, 2017",0.352
"Sep 9, 2017",0.348
"Sep 10, 2017",0.358
"Sep 11, 2017",0.347
"Sep 12, 2017",0.35
"Sep 13, 2017",0.349
"Sep 14, 2017",0.354
"Sep 15, 2017",0.334
"Sep 16, 2017",0.344
"Sep 17, 2017",0.352
"Sep 18, 2017",0.347
"Sep 19, 2017",0.353
"Sep 20, 2017",0.234
"Sep 21, 2017",0.35
"Sep 22, 2017",0.353
"Sep 23, 2017",0.349
"Sep 24, 2017",0.354
"Sep 25, 2017",0.347
"Sep 26, 2017",0.354
"Sep 27, 2017",0.35
"Sep 28, 2017",0.353
"Sep 29, 2017",0.352
"Sep 30, 2017",0.338
"Oct 1, 2017",0.355
"Oct 2, 2017",0.348
"Oct 3, 2017",0.343
"Oct 4, 2017",0.349
"Oct 5, 2017",0.333
"Oct 6, 2017",0.322
"Oct 7, 2017",0.352
"Oct 8, 2017",0.331
"Oct 9, 2017",0.334
"Oct 10, 2017",0.337
"Oct 11, 2017",0.348
"Oct 12, 2017",0.36
"Oct 13, 2017",0.348
"Oct 14, 2017",0.362
"Oct 15, 2017",0.354
"Oct 16, 2017",0.346
"Oct 17, 2017",0.356
"Oct 18, 2017",0.351
"Oct 19, 2017",0.36
"Oct 20, 2017",0.351
"Oct 21, 2017",0.333
"Oct 22, 2017",0.349
"Oct 23, 2017",0.354
"Oct 24, 2017",0.356
"Oct 25, 2017",0.35
"Oct 26, 2017",0.355
"Oct 27, 2017",0.352
"Oct 28, 2017",0.336
"Oct 29, 2017",0.352
"Oct 30, 2017",0.333
"Oct 31, 2017",0.332
"Nov 1, 2017",0.354
"Nov 2, 2017",0.33
"Nov 3, 2017",0.351
"Nov 4, 2017",0.348
"Nov 5, 2017",0.333
"Nov 6, 2017",0.339
"Nov 7, 2017",0.355
"Nov 8, 2017",0.352
"Nov 9, 2017",0.349
"Nov 10, 2017",0.346
"Nov 11, 2017",0.361
"Nov 12, 2017",0.348
"Nov 13, 2017",0.333
"Nov 14, 2017",0.334
"Nov 15, 2017",0.355
"Nov 16, 2017",0.351
"Nov 17, 2017",0.347
"Nov 18, 2017",0.347
"Nov 19, 2017",0.337
"Nov 20, 2017",0.794
"Nov 21, 2017",0.334
"Nov 22, 2017",0.331
"Nov 23, 2017",0.346
"Nov 24, 2017",0.333
"Nov 25, 2017",0.333
"Nov 26, 2017",0.334
"Nov 27, 2017",0.334
"Nov 28, 2017",0.357
"Nov 29, 2017",0.332
"Nov 30, 2017",0.35
"Dec 1, 2017",0.361
"Dec 2, 2017",0.365
"Dec 3, 2017",0.362
"Dec 4, 2017",0.367
"Dec 5, 2017",0.336
"Dec 6, 2017",0.333
"Dec 7, 2017",0.335
"Dec 8, 2017",0.368
"Dec 9, 2017",0.367
"Dec 10, 2017",0.334
"Dec 11, 2017",0.348
"Dec 12, 2017",0.362
"Dec 13, 2017",0.337
"Dec 14, 2017",0.333
"Dec 15, 2017",0.336
"Dec 16, 2017",0.374
"Dec 17, 2017",0.363
"Dec 18, 2017",0.333
"Dec 19, 2017",0.334
"Dec 20, 2017",0.334
"Dec 21, 2017",0.332
"Dec 22, 2017",0.336
"Dec 23, 2017",0.332
"Dec 24, 2017",0.334
"Dec 25, 2017",0.334
"Dec 26, 2017",0.376
"Dec 27, 2017",0.382
"Dec 28, 2017",0.333
"Dec 29, 2017",0.332
"Dec 30, 2017",0.332
"Dec 31, 2017",0.332
"Jan 1, 2018",0.331
"Jan 2, 2018",0.331
"Jan 3, 2018",0.356
"Jan 4, 2018",0.334
"Jan 5, 2018",0.334
"Jan 6, 2018",0.333
"Jan 7, 2018",0.394
"Jan 8, 2018",0.39
"Jan 9, 2018",0.384
"Jan 10, 2018",0.389
"Jan 11, 2018",0.391
"Jan 12, 2018",0.349
"Jan 13, 2018",0.381
"Jan 14, 2018",0.338
"Jan 15, 2018",0.331
"Jan 16, 2018",0.405
"Jan 17, 2018",0.335
"Jan 18, 2018",0.339
"Jan 19, 2018",0.334
"Jan 20, 2018",0.335
"Jan 21, 2018",0.389
"Jan 22, 2018",0.384
"Jan 23, 2018",0.336
"Jan 24, 2018",0.333
"Jan 25, 2018",0.333
"Jan 26, 2018",0.331
"Jan 27, 2018",0.334
"Jan 28, 2018",0.337
"Jan 29, 2018",0.333
"Jan 30, 2018",0.342
"Jan 31, 2018",0.401
"Feb 1, 2018",0.401
"Feb 2, 2018",0.396
"Feb 3, 2018",0.395
"Feb 4, 2018",0.367
"Feb 5, 2018",0.347
"Feb 6, 2018",0.334
"Feb 7, 2018",0.345
"Feb 8, 2018",0.339
"Feb 9, 2018",0.394
"Feb 10, 2018",0.343
"Feb 11, 2018",0.336
"Feb 12, 2018",0.341
"Feb 13, 2018",0.334
"Feb 14, 2018",0.343
"Feb 15, 2018",0.352
"Feb 16, 2018",0.39
"Feb 17, 2018",0.338
"Feb 18, 2018",0.332
"Feb 19, 2018",0.335
"Feb 20, 2018",0.355
"Feb 21, 2018",0.416
"Feb 22, 2018",0.39
"Feb 23, 2018",0.34
"Feb 24, 2018",0.341
"Feb 25, 2018",0.346
"Feb 26, 2018",0.344
"Feb 27, 2018",0.367
"Feb 28, 2018",0.416
"Mar 1, 2018",0.404
"Mar 2, 2018",0.404
"Mar 3, 2018",0.406
"Mar 4, 2018",0.408
"Mar 5, 2018",0.398
"Mar 6, 2018",0.4
"Mar 7, 2018",0.414
"Mar 8, 2018",0.392
"Mar 9, 2018",0.338
"Mar 10, 2018",0.584
"Mar 11, 2018",0.345
"Mar 12, 2018",0.421
"Mar 13, 2018",0.397
"Mar 14, 2018",0.405
"Mar 15, 2018",0.348
"Mar 16, 2018",0.337
