DATE,NDVI_RAW
09/06/2021,0.4463422
10/06/2021,0.4337845
11/06/2021,0.4443552
12/06/2021,0.4541241
13/06/2021,0.4236834
14/06/2021,0.4402131
15/06/2021,0.4689102
16/06/2021,0.4438678
17/06/2021,0.4678634
18/06/2021,0.4294551
19/06/2021,0.4619182
20/06/2021,0.4731618
21/06/2021,0.4740236
22/06/2021,0.467665
23/06/2021,0.4762194
24/06/2021,0.4740071
25/06/2021,0.4993639
26/06/2021,0.5007464
27/06/2021,0.5020412
28/06/2021,0.5044581
29/06/2021,0.5002738
30/06/2021,0.5088344
01/07/2021,0.5072977
02/07/2021,0.5123387
03/07/2021,0.5050865
04/07/2021,0.476442
05/07/2021,0.499401
06/07/2021,0.5068118
07/07/2021,0.5075746
08/07/2021,0.5091062
09/07/2021,0.5080486
10/07/2021,0.4200171
11/07/2021,0.4994491
12/07/2021,0.4949588
13/07/2021,0.4929478
14/07/2021,0.4983703
15/07/2021,0.4487844
16/07/2021,0.4895296
17/07/2021,0.4941402
18/07/2021,0.3742147
19/07/2021,0.4828326
20/07/2021,0.4772594
21/07/2021,0.4327638
22/07/2021,0.4752935
23/07/2021,0.4836303
24/07/2021,0.4577273
25/07/2021,0.4646176
26/07/2021,0.4823562
27/07/2021,0.4701649
28/07/2021,0.4761388
29/07/2021,0.4714785
30/07/2021,0.4236469
31/07/2021,0.4843671
01/08/2021,0.478871
02/08/2021,0.4751939
03/08/2021,0.4781854
04/08/2021,0.4739181
05/08/2021,0.4714595
06/08/2021,0.4730552
07/08/2021,0.4752432
08/08/2021,0.4681799
09/08/2021,0.4721409
10/08/2021,0.4732991
11/08/2021,0.4788769
12/08/2021,0.4723682
13/08/2021,0.4748861
14/08/2021,0.4763382
15/08/2021,0.4770201
16/08/2021,0.4793563
17/08/2021,0.4775927
18/08/2021,0.4758767
19/08/2021,0.4670478
20/08/2021,0.4484008
21/08/2021,0.4677076
22/08/2021,0.3986662
23/08/2021,0.4735627
24/08/2021,0.4790967
25/08/2021,0.4631007
26/08/2021,0.4649761
27/08/2021,0.4691222
28/08/2021,0.4692119
29/08/2021,0.4508054
30/08/2021,0.4715209
31/08/2021,0.4736255
01/09/2021,0.4638828
03/09/2021,0.4295327
04/09/2021,0.4180562
05/09/2021,0.4117965
06/09/2021,0.3751371
07/09/2021,0.3839719
08/09/2021,0.4051374
09/09/2021,0.4032429
10/09/2021,0.4014103
11/09/2021,0.3824857
12/09/2021,0.4147085
13/09/2021,0.3981139
14/09/2021,0.3907056
15/09/2021,0.3898368
16/09/2021,0.3957174
17/09/2021,0.3929528
18/09/2021,0.3852769
19/09/2021,0.3859117
20/09/2021,0.3841296
21/09/2021,0.3856358
22/09/2021,0.3729523
23/09/2021,0.3636397
24/09/2021,0.3899353
25/09/2021,0.3600503
26/09/2021,0.368234
27/09/2021,0.3779826
28/09/2021,0.3826279
29/09/2021,0.3583683
30/09/2021,0.3857561
01/10/2021,0.3896156
02/10/2021,0.3830431
03/10/2021,0.3768424
04/10/2021,0.362525
05/10/2021,0.3550694
06/10/2021,0.3656483
07/10/2021,0.3609236
08/10/2021,0.3584454
09/10/2021,0.3665865
10/10/2021,0.3609769
11/10/2021,0.3598283
12/10/2021,0.3408605
13/10/2021,0.3680228
14/10/2021,0.3455844
15/10/2021,0.3459475
16/10/2021,0.3974088
17/10/2021,0.3854723
18/10/2021,0.3774887
19/10/2021,0.3383859
20/10/2021,0.3430957
21/10/2021,0.3370737
22/10/2021,0.3354552
23/10/2021,0.3325875
24/10/2021,0.3333659
25/10/2021,0.3819603
26/10/2021,0.3468307
27/10/2021,0.3279037
28/10/2021,0.3380299
29/10/2021,0.333826
30/10/2021,0.3449824
31/10/2021,0.3560599
01/11/2021,0.4302992
02/11/2021,0.3633607
03/11/2021,0.3556266
04/11/2021,0.3527825
